id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id,implied_odds,p(over),p(under),edge,suggested_kelly
71f8174c403d127132eba38c4bc783eb,player_threes,Jaren Jackson Jr.,MEM,PHI,betonlineag,Over,124,1.5,1628991,0.4464285714285714,0.4524,0.5476,0.0059714285714286275,0.010787096774193681
71f8174c403d127132eba38c4bc783eb,player_threes,Jaren Jackson Jr.,MEM,PHI,betonlineag,Under,-161,1.5,1628991,0.6168582375478927,0.4524,0.5476,-0.06925823754789273,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Joel Embiid,PHI,MEM,betonlineag,Over,164,1.5,203954,0.3787878787878788,0.2776,0.7224,-0.10118787878787877,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Joel Embiid,PHI,MEM,betonlineag,Under,-217,1.5,203954,0.6845425867507886,0.2776,0.7224,0.037857413249211436,0.12000800000000006
71f8174c403d127132eba38c4bc783eb,player_threes,Tobias Harris,PHI,MEM,betonlineag,Over,112,1.5,202699,0.4716981132075472,0.5871,0.4129,0.11540188679245278,0.21843928571428572
71f8174c403d127132eba38c4bc783eb,player_threes,Tobias Harris,PHI,MEM,betonlineag,Under,-145,1.5,202699,0.5918367346938775,0.5871,0.4129,-0.17893673469387755,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Ja Morant,MEM,PHI,williamhill_us,Over,100,1.5,1629630,0.5,0.49,0.51,-0.010000000000000009,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Ja Morant,MEM,PHI,williamhill_us,Under,-137,1.5,1629630,0.5780590717299579,0.49,0.51,-0.06805907172995784,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Jaren Jackson Jr.,MEM,PHI,williamhill_us,Over,116,1.5,1628991,0.4629629629629629,0.4524,0.5476,-0.010562962962962885,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Jaren Jackson Jr.,MEM,PHI,williamhill_us,Under,-160,1.5,1628991,0.6153846153846154,0.4524,0.5476,-0.06778461538461544,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Joel Embiid,PHI,MEM,williamhill_us,Over,165,1.5,203954,0.37735849056603776,0.2776,0.7224,-0.09975849056603775,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Joel Embiid,PHI,MEM,williamhill_us,Under,-234,1.5,203954,0.7005988023952096,0.2776,0.7224,0.02180119760479049,0.0728160000000001
71f8174c403d127132eba38c4bc783eb,player_threes,Dillon Brooks,MEM,PHI,williamhill_us,Over,-101,1.5,1628415,0.5024875621890548,0.5305,0.4695,0.0280124378109452,0.05630499999999984
71f8174c403d127132eba38c4bc783eb,player_threes,Dillon Brooks,MEM,PHI,williamhill_us,Under,-135,1.5,1628415,0.574468085106383,0.5305,0.4695,-0.10496808510638306,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Tobias Harris,PHI,MEM,williamhill_us,Over,108,1.5,202699,0.4807692307692307,0.5871,0.4129,0.10633076923076923,0.20478518518518515
71f8174c403d127132eba38c4bc783eb,player_threes,Tobias Harris,PHI,MEM,williamhill_us,Under,-148,1.5,202699,0.5967741935483871,0.5871,0.4129,-0.18387419354838713,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,Desmond Bane,MEM,PHI,williamhill_us,Over,-115,2.5,1630217,0.5348837209302325,0.567,0.433,0.03211627906976744,0.06905000000000001
71f8174c403d127132eba38c4bc783eb,player_threes,Desmond Bane,MEM,PHI,williamhill_us,Under,-119,2.5,1630217,0.54337899543379,0.567,0.433,-0.11037899543378998,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,James Harden,PHI,MEM,williamhill_us,Over,-131,2.5,201935,0.5670995670995671,0.5206,0.4794,-0.04649956709956715,0.0
71f8174c403d127132eba38c4bc783eb,player_threes,James Harden,PHI,MEM,williamhill_us,Under,-104,2.5,201935,0.5098039215686274,0.5206,0.4794,-0.030403921568627423,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,fanduel,Over,102,1.5,1627742,0.49504950495049505,0.4875,0.5125,-0.007549504950495056,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,fanduel,Under,-130,1.5,1627742,0.5652173913043478,0.4875,0.5125,-0.05271739130434783,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,fanduel,Over,102,2.5,203468,0.49504950495049505,0.5633,0.4367,0.06825049504950498,0.13516274509803924
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,fanduel,Under,-130,2.5,203468,0.5652173913043478,0.5633,0.4367,-0.1285173913043478,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,draftkings,Over,100,1.5,1627742,0.5,0.4875,0.5125,-0.012500000000000011,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,draftkings,Under,-130,1.5,1627742,0.5652173913043478,0.4875,0.5125,-0.05271739130434783,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,draftkings,Over,100,2.5,203468,0.5,0.5633,0.4367,0.06330000000000002,0.12660000000000005
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,draftkings,Under,-130,2.5,203468,0.5652173913043478,0.5633,0.4367,-0.1285173913043478,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,betonlineag,Over,102,1.5,1627742,0.49504950495049505,0.4875,0.5125,-0.007549504950495056,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,betonlineag,Under,-132,1.5,1627742,0.5689655172413793,0.4875,0.5125,-0.05646551724137938,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,betonlineag,Over,100,2.5,203468,0.5,0.5633,0.4367,0.06330000000000002,0.12660000000000005
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,betonlineag,Under,-130,2.5,203468,0.5652173913043478,0.5633,0.4367,-0.1285173913043478,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,williamhill_us,Over,-103,1.5,1627742,0.5073891625615764,0.4875,0.5125,-0.019889162561576412,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,Brandon Ingram,NOP,TOR,williamhill_us,Under,-133,1.5,1627742,0.5708154506437768,0.4875,0.5125,-0.058315450643776856,0.0
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,williamhill_us,Over,-104,2.5,203468,0.5098039215686274,0.5633,0.4367,0.05349607843137261,0.10913200000000006
8ae0919dea2703e5ec303e83858bbd91,player_threes,CJ McCollum,NOP,TOR,williamhill_us,Under,-131,2.5,203468,0.5670995670995671,0.5633,0.4367,-0.13039956709956713,0.0
490d8ada2e147431db399b83f657a705,player_threes,Josh Green,DAL,SAS,fanduel,Over,-115,1.5,1630182,0.5348837209302325,0.4009,0.5991,-0.13398372093023253,0.0
490d8ada2e147431db399b83f657a705,player_threes,Josh Green,DAL,SAS,fanduel,Under,-111,1.5,1630182,0.5260663507109005,0.4009,0.5991,0.0730336492890995,0.15410100000000004
490d8ada2e147431db399b83f657a705,player_threes,Kyrie Irving,DAL,SAS,fanduel,Over,140,3.5,202681,0.41666666666666663,0.6004,0.3996,0.18373333333333342,0.3149714285714287
490d8ada2e147431db399b83f657a705,player_threes,Kyrie Irving,DAL,SAS,fanduel,Under,-180,3.5,202681,0.6428571428571429,0.6004,0.3996,-0.2432571428571429,0.0
490d8ada2e147431db399b83f657a705,player_threes,Luka Doncic,DAL,SAS,fanduel,Over,-186,2.5,1629029,0.6503496503496503,0.5775,0.4225,-0.0728496503496503,0.0
490d8ada2e147431db399b83f657a705,player_threes,Luka Doncic,DAL,SAS,fanduel,Under,144,2.5,1629029,0.4098360655737705,0.5775,0.4225,0.012663934426229484,0.021458333333333284
490d8ada2e147431db399b83f657a705,player_threes,Kyrie Irving,DAL,SAS,betonlineag,Over,136,3.5,202681,0.423728813559322,0.6004,0.3996,0.17667118644067803,0.3065764705882354
490d8ada2e147431db399b83f657a705,player_threes,Kyrie Irving,DAL,SAS,betonlineag,Under,-179,3.5,202681,0.6415770609318996,0.6004,0.3996,-0.24197706093189958,0.0
490d8ada2e147431db399b83f657a705,player_threes,Josh Green,DAL,SAS,betonlineag,Over,-115,1.5,1630182,0.5348837209302325,0.4009,0.5991,-0.13398372093023253,0.0
490d8ada2e147431db399b83f657a705,player_threes,Josh Green,DAL,SAS,betonlineag,Under,-112,1.5,1630182,0.5283018867924528,0.4009,0.5991,0.07079811320754714,0.15009199999999998
490d8ada2e147431db399b83f657a705,player_threes,Luka Doncic,DAL,SAS,betonlineag,Over,134,3.5,1629029,0.4273504273504274,,,,0.0
490d8ada2e147431db399b83f657a705,player_threes,Luka Doncic,DAL,SAS,betonlineag,Under,-175,3.5,1629029,0.6363636363636364,,,,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Josh Giddey,OKC,UTA,fanduel,Over,-172,0.5,1630581,0.6323529411764706,0.6233,0.3767,-0.009052941176470597,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Josh Giddey,OKC,UTA,fanduel,Under,134,0.5,1630581,0.4273504273504274,0.6233,0.3767,-0.05065042735042741,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Jalen Williams,OKC,UTA,fanduel,Over,164,1.5,1631114,0.3787878787878788,0.228,0.772,-0.15078787878787878,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Jalen Williams,OKC,UTA,fanduel,Under,-215,1.5,1631114,0.6825396825396826,0.228,0.772,0.08946031746031746,0.28179999999999994
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Lauri Markkanen,UTA,OKC,fanduel,Over,126,3.5,1628374,0.4424778761061947,0.3418,0.6582,-0.10067787610619472,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Lauri Markkanen,UTA,OKC,fanduel,Under,-162,3.5,1628374,0.6183206106870229,0.3418,0.6582,0.039879389312977076,0.1044839999999999
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Shai Gilgeous-Alexander,OKC,UTA,fanduel,Over,-162,0.5,1628983,0.6183206106870229,0.6082,0.3918,-0.010120610687022968,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Shai Gilgeous-Alexander,OKC,UTA,fanduel,Under,126,0.5,1628983,0.4424778761061947,0.6082,0.3918,-0.05067787610619473,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Jalen Williams,OKC,UTA,draftkings,Over,-190,0.5,1631114,0.6551724137931034,,,,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Jalen Williams,OKC,UTA,draftkings,Under,155,0.5,1631114,0.3921568627450981,,,,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Josh Giddey,OKC,UTA,draftkings,Over,-165,0.5,1630581,0.6226415094339622,0.6233,0.3767,0.0006584905660377283,0.0017450000000000907
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Josh Giddey,OKC,UTA,draftkings,Under,135,0.5,1630581,0.42553191489361697,0.6233,0.3767,-0.04883191489361699,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Lauri Markkanen,UTA,OKC,draftkings,Over,135,3.5,1628374,0.42553191489361697,0.3418,0.6582,-0.08373191489361698,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Lauri Markkanen,UTA,OKC,draftkings,Under,-165,3.5,1628374,0.6226415094339622,0.3418,0.6582,0.03555849056603777,0.09423000000000013
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Shai Gilgeous-Alexander,OKC,UTA,draftkings,Over,-150,0.5,1628983,0.6,0.6082,0.3918,0.008199999999999985,0.02050000000000007
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Shai Gilgeous-Alexander,OKC,UTA,draftkings,Under,120,0.5,1628983,0.4545454545454546,0.6082,0.3918,-0.0627454545454546,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Josh Giddey,OKC,UTA,williamhill_us,Over,-174,0.5,1630581,0.635036496350365,0.6233,0.3767,-0.011736496350365,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Josh Giddey,OKC,UTA,williamhill_us,Under,126,0.5,1630581,0.4424778761061947,0.6233,0.3767,-0.06577787610619473,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Lauri Markkanen,UTA,OKC,williamhill_us,Over,123,3.5,1628374,0.44843049327354256,0.3418,0.6582,-0.10663049327354257,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Lauri Markkanen,UTA,OKC,williamhill_us,Under,-169,3.5,1628374,0.6282527881040892,0.3418,0.6582,0.029947211895910764,0.0805579999999999
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Shai Gilgeous-Alexander,OKC,UTA,williamhill_us,Over,-157,0.5,1628983,0.6108949416342413,0.6082,0.3918,-0.0026949416342413324,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Shai Gilgeous-Alexander,OKC,UTA,williamhill_us,Under,114,0.5,1628983,0.4672897196261683,0.6082,0.3918,-0.0754897196261683,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Jalen Williams,OKC,UTA,williamhill_us,Over,-199,0.5,1631114,0.6655518394648829,,,,0.0
85b83bf4616b8f0d8b90d4e7c53ca165,player_threes,Jalen Williams,OKC,UTA,williamhill_us,Under,143,0.5,1631114,0.411522633744856,,,,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,fanduel,Over,148,2.5,203952,0.4032258064516129,0.4045,0.5955,0.001274193548387148,0.0021351351351351702
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,fanduel,Under,-192,2.5,203952,0.6575342465753424,0.4045,0.5955,-0.0620342465753424,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,fanduel,Over,110,3.5,1629673,0.47619047619047616,0.2443,0.7557,-0.23189047619047617,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,fanduel,Under,-140,3.5,1629673,0.5833333333333334,0.2443,0.7557,0.17236666666666667,0.41368
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,fanduel,Over,-104,4.5,202691,0.5098039215686274,0.3858,0.6142,-0.12400392156862744,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,fanduel,Under,-122,4.5,202691,0.5495495495495496,0.3858,0.6142,0.06465045045045037,0.1435239999999999
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,draftkings,Over,-175,1.5,203952,0.6363636363636364,,,,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,draftkings,Under,140,1.5,203952,0.41666666666666663,,,,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Draymond Green,GSW,LAL,draftkings,Over,100,0.5,203110,0.5,0.4752,0.5248,-0.02479999999999999,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Draymond Green,GSW,LAL,draftkings,Under,-130,0.5,203110,0.5652173913043478,0.4752,0.5248,-0.04041739130434774,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,draftkings,Over,120,3.5,1629673,0.4545454545454546,0.2443,0.7557,-0.2102454545454546,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,draftkings,Under,-150,3.5,1629673,0.6,0.2443,0.7557,0.15570000000000006,0.3892500000000002
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,draftkings,Over,-105,4.5,202691,0.5121951219512195,0.3858,0.6142,-0.12639512195121955,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,draftkings,Under,-125,4.5,202691,0.5555555555555556,0.3858,0.6142,0.05864444444444439,0.13194999999999987
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,betonlineag,Over,141,2.5,203952,0.41493775933609955,0.4045,0.5955,-0.010437759336099528,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,betonlineag,Under,-185,2.5,203952,0.6491228070175439,0.4045,0.5955,-0.05362280701754385,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Draymond Green,GSW,LAL,betonlineag,Over,-102,0.5,203110,0.504950495049505,0.4752,0.5248,-0.029750495049504944,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Draymond Green,GSW,LAL,betonlineag,Under,-127,0.5,203110,0.5594713656387665,0.4752,0.5248,-0.034671365638766494,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,betonlineag,Over,110,3.5,1629673,0.47619047619047616,0.2443,0.7557,-0.23189047619047617,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,betonlineag,Under,-143,3.5,1629673,0.588477366255144,0.2443,0.7557,0.16722263374485602,0.40635100000000013
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,betonlineag,Over,-105,4.5,202691,0.5121951219512195,0.3858,0.6142,-0.12639512195121955,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,betonlineag,Under,-123,4.5,202691,0.5515695067264574,0.3858,0.6142,0.06263049327354253,0.139666
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,williamhill_us,Over,112,3.5,1629673,0.4716981132075472,0.2443,0.7557,-0.2273981132075472,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Jordan Poole,GSW,LAL,williamhill_us,Under,-154,3.5,1629673,0.6062992125984252,0.2443,0.7557,0.1494007874015748,0.37947800000000004
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,williamhill_us,Over,-109,4.5,202691,0.5215311004784688,0.3858,0.6142,-0.13573110047846887,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Klay Thompson,GSW,LAL,williamhill_us,Under,-125,4.5,202691,0.5555555555555556,0.3858,0.6142,0.05864444444444439,0.13194999999999987
24872354d6b4355ddafaba1cd4af961a,player_threes,Draymond Green,GSW,LAL,williamhill_us,Over,-103,0.5,203110,0.5073891625615764,0.4752,0.5248,-0.03218916256157639,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Draymond Green,GSW,LAL,williamhill_us,Under,-133,0.5,203110,0.5708154506437768,0.4752,0.5248,-0.04601545064377677,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,williamhill_us,Over,-179,1.5,203952,0.6415770609318996,,,,0.0
24872354d6b4355ddafaba1cd4af961a,player_threes,Andrew Wiggins,GSW,LAL,williamhill_us,Under,129,1.5,203952,0.4366812227074236,,,,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,fanduel,Over,114,1.5,1628368,0.4672897196261683,0.4706,0.5294,0.003310280373831742,0.006214035087719184
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,fanduel,Under,-146,1.5,1628368,0.5934959349593496,0.4706,0.5294,-0.06409593495934962,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,fanduel,Over,-128,1.5,203084,0.5614035087719298,0.5124,0.4876,-0.04900350877192983,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,fanduel,Under,100,1.5,203084,0.5,0.5124,0.4876,-0.012400000000000022,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,fanduel,Over,116,2.5,1628989,0.4629629629629629,0.5128,0.4872,0.049837037037037124,0.0928000000000001
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,fanduel,Under,-148,2.5,1628989,0.5967741935483871,0.5128,0.4872,-0.1095741935483871,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,fanduel,Over,122,2.5,1631099,0.4504504504504504,0.4765,0.5235,0.026049549549549578,0.04740163934426233
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,fanduel,Under,-156,2.5,1631099,0.609375,0.4765,0.5235,-0.08587500000000003,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,draftkings,Over,115,1.5,1628368,0.4651162790697675,0.4706,0.5294,0.005483720930232527,0.01025217391304345
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,draftkings,Under,-145,1.5,1628368,0.5918367346938775,0.4706,0.5294,-0.06243673469387756,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Domantas Sabonis,SAC,POR,draftkings,Over,185,0.5,1627734,0.3508771929824561,0.3517,0.6483,0.0008228070175438917,0.00126756756756759
385b8ce0ef82e321f0a8936df1104804,player_threes,Domantas Sabonis,SAC,POR,draftkings,Under,-230,0.5,1627734,0.696969696969697,0.3517,0.6483,-0.04866969696969703,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,draftkings,Over,-125,1.5,203084,0.5555555555555556,0.5124,0.4876,-0.043155555555555614,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,draftkings,Under,-105,1.5,203084,0.5121951219512195,0.5124,0.4876,-0.024595121951219545,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,draftkings,Over,125,2.5,1631099,0.4444444444444444,0.4765,0.5235,0.03205555555555556,0.057699999999999994
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,draftkings,Under,-155,2.5,1631099,0.6078431372549019,0.4765,0.5235,-0.08434313725490195,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,draftkings,Over,125,2.5,1628989,0.4444444444444444,0.5128,0.4872,0.06835555555555561,0.12304
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,draftkings,Under,-155,2.5,1628989,0.6078431372549019,0.5128,0.4872,-0.12064313725490189,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,betonlineag,Over,112,1.5,1628368,0.4716981132075472,0.4706,0.5294,-0.0010981132075471578,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,betonlineag,Under,-145,1.5,1628368,0.5918367346938775,0.4706,0.5294,-0.06243673469387756,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Domantas Sabonis,SAC,POR,betonlineag,Over,174,0.5,1627734,0.36496350364963503,0.3517,0.6483,-0.013263503649635022,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Domantas Sabonis,SAC,POR,betonlineag,Under,-233,0.5,1627734,0.6996996996996997,0.3517,0.6483,-0.05139969969969971,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,betonlineag,Over,115,2.5,1628989,0.4651162790697675,0.5128,0.4872,0.04768372093023254,0.08914782608695652
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,betonlineag,Under,-149,2.5,1628989,0.5983935742971888,0.5128,0.4872,-0.11119357429718874,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,betonlineag,Over,-123,1.5,203084,0.5515695067264574,0.5124,0.4876,-0.03916950672645747,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,betonlineag,Under,-104,1.5,203084,0.5098039215686274,0.5124,0.4876,-0.02220392156862744,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,betonlineag,Over,118,2.5,1631099,0.45871559633027525,0.4765,0.5235,0.017784403669724724,0.03285593220338972
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,betonlineag,Under,-154,2.5,1631099,0.6062992125984252,0.4765,0.5235,-0.08279921259842526,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,williamhill_us,Over,118,2.5,1631099,0.45871559633027525,0.4765,0.5235,0.017784403669724724,0.03285593220338972
385b8ce0ef82e321f0a8936df1104804,player_threes,Keegan Murray,SAC,POR,williamhill_us,Under,-163,2.5,1631099,0.6197718631178707,0.4765,0.5235,-0.09627186311787073,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,williamhill_us,Over,118,2.5,1628989,0.45871559633027525,0.5128,0.4872,0.05408440366972478,0.0999186440677965
385b8ce0ef82e321f0a8936df1104804,player_threes,Kevin Huerter,SAC,POR,williamhill_us,Under,-163,2.5,1628989,0.6197718631178707,0.5128,0.4872,-0.13257186311787067,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,williamhill_us,Over,-127,1.5,203084,0.5594713656387665,0.5124,0.4876,-0.04707136563876657,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Harrison Barnes,SAC,POR,williamhill_us,Under,-108,1.5,203084,0.5192307692307693,0.5124,0.4876,-0.031630769230769296,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,williamhill_us,Over,110,1.5,1628368,0.47619047619047616,0.4706,0.5294,-0.005590476190476146,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,De'Aaron Fox,SAC,POR,williamhill_us,Under,-151,1.5,1628368,0.601593625498008,0.4706,0.5294,-0.07219362549800801,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Domantas Sabonis,SAC,POR,williamhill_us,Over,165,0.5,1627734,0.37735849056603776,0.3517,0.6483,-0.02565849056603775,0.0
385b8ce0ef82e321f0a8936df1104804,player_threes,Domantas Sabonis,SAC,POR,williamhill_us,Under,-234,0.5,1627734,0.7005988023952096,0.3517,0.6483,-0.052298802395209565,0.0
