SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,202694,0022200389,"DEC 10, 2022",LAC @ WAS,W,30,5,10,0.5,5,8,0.625,4,4,1.0,0,6,6,0,1,1,0,3,19,5,1
22022,202694,0022200374,"DEC 08, 2022",LAC @ MIA,L,37,4,10,0.4,1,2,0.5,2,2,1.0,0,4,4,1,0,0,0,1,11,0,1
22022,202694,0022200352,"DEC 05, 2022",LAC @ CHA,W,30,5,12,0.417,2,8,0.25,0,0,0.0,1,4,5,3,1,0,0,4,12,-15,1
22022,202694,0022200338,"DEC 03, 2022",LAC vs. SAC,L,24,2,11,0.182,2,6,0.333,0,0,0.0,1,2,3,0,0,0,1,3,6,-18,1
22022,202694,0022200322,"NOV 30, 2022",LAC @ UTA,L,23,3,11,0.273,1,2,0.5,3,5,0.6,1,4,5,1,1,2,1,1,10,-22,1
22022,202694,0022200311,"NOV 29, 2022",LAC @ POR,W,32,3,13,0.231,0,5,0.0,2,2,1.0,0,4,4,3,0,1,0,0,8,-1,1
22022,202694,0022200292,"NOV 27, 2022",LAC vs. IND,W,29,5,14,0.357,2,8,0.25,1,2,0.5,0,4,4,3,2,0,1,2,13,9,1
22022,202694,0022200285,"NOV 25, 2022",LAC vs. DEN,L,27,7,12,0.583,1,3,0.333,0,2,0.0,0,2,2,0,0,0,2,4,15,-18,1
22022,202694,0022200271,"NOV 23, 2022",LAC @ GSW,L,28,6,15,0.4,3,6,0.5,4,5,0.8,1,4,5,0,2,0,0,2,19,-10,1
22022,202694,0022200255,"NOV 21, 2022",LAC vs. UTA,W,27,3,10,0.3,0,1,0.0,2,2,1.0,0,2,2,1,0,1,1,2,8,-16,1
22022,202694,0022200239,"NOV 19, 2022",LAC vs. SAS,W,25,4,9,0.444,3,7,0.429,0,0,0.0,0,2,2,3,0,0,2,1,11,20,1
22022,202694,0022200223,"NOV 17, 2022",LAC vs. DET,W,36,6,15,0.4,3,8,0.375,1,2,0.5,1,5,6,1,0,0,0,2,16,12,1
22022,202694,0022200207,"NOV 15, 2022",LAC @ DAL,L,37,7,11,0.636,1,5,0.2,3,4,0.75,0,3,3,4,2,0,0,1,18,0,1
22022,202694,0022200203,"NOV 14, 2022",LAC @ HOU,W,25,6,9,0.667,3,4,0.75,0,0,0.0,0,5,5,2,0,0,1,3,15,10,1
22022,202694,0022200184,"NOV 12, 2022",LAC vs. BKN,L,28,5,9,0.556,3,5,0.6,0,0,0.0,2,4,6,2,0,0,1,2,13,-13,1
22022,202694,0022200170,"NOV 09, 2022",LAC vs. LAL,W,32,4,9,0.444,3,5,0.6,0,0,0.0,0,8,8,1,2,2,1,4,11,12,1
22022,202694,0022200158,"NOV 07, 2022",LAC vs. CLE,W,38,7,16,0.438,4,11,0.364,2,2,1.0,0,6,6,1,0,1,0,2,20,4,1
22022,202694,0022200143,"NOV 06, 2022",LAC vs. UTA,L,38,8,16,0.5,1,7,0.143,1,1,1.0,0,3,3,3,1,0,4,3,18,-19,1
22022,202694,0022200126,"NOV 04, 2022",LAC @ SAS,W,35,4,12,0.333,3,6,0.5,0,0,0.0,0,8,8,4,1,0,1,5,11,14,1
22022,202694,0022200112,"NOV 02, 2022",LAC @ HOU,W,35,8,14,0.571,4,8,0.5,1,1,1.0,1,9,10,2,2,0,1,0,21,15,1
22022,202694,0022200102,"OCT 31, 2022",LAC vs. HOU,W,37,5,14,0.357,1,7,0.143,0,0,0.0,1,2,3,3,0,1,1,0,11,7,1
22022,202694,0022200088,"OCT 30, 2022",LAC vs. NOP,L,27,5,12,0.417,2,5,0.4,0,0,0.0,0,8,8,4,1,0,1,4,12,-5,1
22022,202694,0022200043,"OCT 23, 2022",LAC vs. PHX,L,31,10,14,0.714,2,5,0.4,0,0,0.0,1,4,5,1,1,0,1,1,22,-10,1
22022,202694,0022200036,"OCT 22, 2022",LAC @ SAC,W,21,4,7,0.571,1,1,1.0,0,0,0.0,0,5,5,2,1,0,0,5,9,2,1
22022,202694,0022200016,"OCT 20, 2022",LAC @ LAL,W,23,5,9,0.556,1,3,0.333,3,3,1.0,1,3,4,1,1,0,1,2,14,11,1
