SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,202695,0022200604,"JAN 08, 2023",LAC vs. ATL,L,38,9,23,0.391,2,4,0.5,9,10,0.9,2,5,7,4,2,0,0,2,29,4,1
22022,202695,0022200579,"JAN 05, 2023",LAC @ DEN,L,18,2,7,0.286,0,2,0.0,2,2,1.0,0,3,3,2,1,0,1,0,6,-24,1
22022,202695,0022200538,"DEC 31, 2022",LAC @ IND,L,35,8,17,0.471,1,5,0.2,7,7,1.0,2,3,5,7,2,0,2,0,24,-5,1
22022,202695,0022200525,"DEC 29, 2022",LAC @ BOS,L,37,11,16,0.688,3,6,0.5,1,1,1.0,0,8,8,3,0,1,3,4,26,0,1
22022,202695,0022200509,"DEC 27, 2022",LAC @ TOR,W,35,5,12,0.417,1,2,0.5,4,5,0.8,3,4,7,8,1,1,1,3,15,10,1
22022,202695,0022200480,"DEC 23, 2022",LAC @ PHI,L,34,12,19,0.632,1,2,0.5,3,4,0.75,0,3,3,5,0,0,2,0,28,-2,1
22022,202695,0022200476,"DEC 21, 2022",LAC vs. CHA,W,31,5,12,0.417,1,4,0.25,5,6,0.833,0,7,7,4,1,0,1,0,16,28,1
22022,202695,0022200438,"DEC 17, 2022",LAC vs. WAS,W,32,12,26,0.462,2,5,0.4,5,8,0.625,3,6,9,1,3,1,3,1,31,9,1
22022,202695,0022200423,"DEC 14, 2022",LAC vs. MIN,W,31,7,18,0.389,1,6,0.167,4,6,0.667,3,5,8,1,2,1,1,3,19,11,1
22022,202695,0022200408,"DEC 12, 2022",LAC vs. BOS,W,29,10,12,0.833,2,3,0.667,3,6,0.5,0,9,9,6,1,0,2,2,25,23,1
22022,202695,0022200389,"DEC 10, 2022",LAC @ WAS,W,30,5,13,0.385,1,5,0.2,2,2,1.0,0,8,8,6,1,0,0,0,13,0,1
22022,202695,0022200363,"DEC 07, 2022",LAC @ ORL,L,30,4,15,0.267,2,6,0.333,4,4,1.0,1,6,7,3,0,0,4,1,14,4,1
22022,202695,0022200352,"DEC 05, 2022",LAC @ CHA,W,28,7,15,0.467,0,3,0.0,2,2,1.0,1,5,6,2,0,0,1,3,16,-8,1
22022,202695,0022200255,"NOV 21, 2022",LAC vs. UTA,W,23,4,11,0.364,0,3,0.0,0,0,0.0,0,1,1,5,0,1,0,0,8,12,1
22022,202695,0022200239,"NOV 19, 2022",LAC vs. SAS,W,22,5,8,0.625,1,3,0.333,0,0,0.0,0,1,1,4,0,0,1,0,11,0,1
22022,202695,0022200223,"NOV 17, 2022",LAC vs. DET,W,25,2,8,0.25,0,3,0.0,2,4,0.5,0,5,5,4,0,0,0,2,6,26,1
22022,202695,0022200043,"OCT 23, 2022",LAC vs. PHX,L,21,2,6,0.333,0,2,0.0,7,7,1.0,3,3,6,2,2,0,2,2,11,1,1
22022,202695,0022200016,"OCT 20, 2022",LAC @ LAL,W,21,6,12,0.5,1,4,0.25,1,2,0.5,1,6,7,2,1,0,2,3,14,5,1
