SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1630162,0022200709,"JAN 23, 2023",MIN @ HOU,L,37,9,20,0.45,6,10,0.6,7,9,0.778,1,2,3,5,4,1,6,3,31,-15,1
22022,1630162,0022200696,"JAN 21, 2023",MIN vs. HOU,W,41,17,29,0.586,8,16,0.5,2,2,1.0,0,6,6,4,3,3,5,1,44,14,1
22022,1630162,0022200680,"JAN 19, 2023",MIN vs. TOR,W,40,5,16,0.313,2,8,0.25,11,12,0.917,0,5,5,7,3,0,5,3,23,12,1
22022,1630162,0022200676,"JAN 18, 2023",MIN @ DEN,L,37,7,17,0.412,0,4,0.0,2,3,0.667,4,5,9,3,1,1,3,0,16,-12,1
22022,1630162,0022200662,"JAN 16, 2023",MIN vs. UTA,L,36,10,25,0.4,4,10,0.4,5,5,1.0,0,4,4,5,3,0,2,1,29,-2,1
22022,1630162,0022200645,"JAN 14, 2023",MIN vs. CLE,W,35,10,18,0.556,3,6,0.5,3,3,1.0,0,6,6,7,1,0,4,1,26,7,1
22022,1630162,0022200637,"JAN 13, 2023",MIN vs. PHX,W,37,12,24,0.5,2,8,0.25,5,5,1.0,0,6,6,3,2,0,3,4,31,2,1
22022,1630162,0022200618,"JAN 11, 2023",MIN @ DET,L,24,8,18,0.444,2,7,0.286,2,2,1.0,0,1,1,6,0,0,2,2,20,-1,1
22022,1630162,0022200601,"JAN 08, 2023",MIN @ HOU,W,37,6,19,0.316,3,7,0.429,6,6,1.0,0,4,4,3,1,2,3,0,21,2,1
22022,1630162,0022200587,"JAN 06, 2023",MIN vs. LAC,W,23,2,7,0.286,0,3,0.0,1,2,0.5,0,3,3,5,0,1,2,1,5,18,1
22022,1630162,0022200571,"JAN 04, 2023",MIN vs. POR,W,36,11,26,0.423,3,9,0.333,7,9,0.778,0,7,7,3,0,0,3,4,32,8,1
22022,1630162,0022200557,"JAN 02, 2023",MIN vs. DEN,W,36,10,24,0.417,3,11,0.273,6,6,1.0,1,9,10,5,1,0,3,5,29,13,1
22022,1630162,0022200544,"DEC 31, 2022",MIN vs. DET,L,39,10,21,0.476,4,10,0.4,6,7,0.857,0,7,7,5,1,0,3,3,30,-5,1
22022,1630162,0022200533,"DEC 30, 2022",MIN @ MIL,L,40,10,20,0.5,2,6,0.333,8,14,0.571,0,10,10,1,4,2,1,1,30,-4,1
22022,1630162,0022200520,"DEC 28, 2022",MIN @ NOP,L,39,10,23,0.435,2,6,0.333,5,9,0.556,1,5,6,2,2,1,4,4,27,-5,1
22022,1630162,0022200500,"DEC 26, 2022",MIN @ MIA,L,40,11,16,0.688,5,8,0.625,2,3,0.667,1,5,6,7,2,1,8,3,29,0,1
22022,1630162,0022200482,"DEC 23, 2022",MIN @ BOS,L,40,13,25,0.52,3,10,0.3,1,1,1.0,0,6,6,4,0,2,3,3,30,-22,1
22022,1630162,0022200473,"DEC 21, 2022",MIN vs. DAL,L,38,11,21,0.524,0,4,0.0,1,2,0.5,0,4,4,5,1,1,4,1,23,-3,1
22022,1630162,0022200456,"DEC 19, 2022",MIN vs. DAL,W,38,7,21,0.333,3,6,0.5,10,11,0.909,2,11,13,9,1,2,1,3,27,20,1
22022,1630162,0022200449,"DEC 18, 2022",MIN vs. CHI,W,38,13,24,0.542,4,10,0.4,7,7,1.0,1,6,7,11,2,0,4,2,37,15,1
22022,1630162,0022200435,"DEC 16, 2022",MIN @ OKC,W,35,8,16,0.5,2,3,0.667,1,5,0.2,2,9,11,7,1,1,2,0,19,12,1
22022,1630162,0022200423,"DEC 14, 2022",MIN @ LAC,L,37,6,14,0.429,2,7,0.286,5,7,0.714,0,7,7,3,2,1,5,5,19,-11,1
22022,1630162,0022200407,"DEC 12, 2022",MIN @ POR,L,33,6,16,0.375,3,3,1.0,2,6,0.333,1,1,2,3,2,0,2,4,17,-25,1
22022,1630162,0022200394,"DEC 10, 2022",MIN @ POR,L,41,10,20,0.5,4,8,0.5,2,4,0.5,1,5,6,7,2,0,3,3,26,0,1
22022,1630162,0022200385,"DEC 09, 2022",MIN @ UTA,W,34,3,14,0.214,2,6,0.333,6,6,1.0,2,4,6,2,3,0,1,4,14,11,1
22022,1630162,0022200370,"DEC 07, 2022",MIN vs. IND,W,35,8,18,0.444,1,3,0.333,9,10,0.9,1,7,8,8,6,0,6,3,26,-4,1
22022,1630162,0022200341,"DEC 03, 2022",MIN vs. OKC,L,37,10,22,0.455,2,6,0.333,4,6,0.667,0,3,3,4,6,0,5,2,26,5,1
22022,1630162,0022200317,"NOV 30, 2022",MIN vs. MEM,W,40,10,18,0.556,2,6,0.333,7,7,1.0,0,3,3,5,5,3,1,4,29,12,1
22022,1630162,0022200300,"NOV 28, 2022",MIN @ WAS,L,37,9,19,0.474,1,6,0.167,10,11,0.909,3,5,8,2,2,0,7,2,29,-25,1
22022,1630162,0022200291,"NOV 27, 2022",MIN vs. GSW,L,36,7,17,0.412,2,6,0.333,10,11,0.909,1,3,4,4,1,0,1,1,26,-29,1
22022,1630162,0022200272,"NOV 25, 2022",MIN @ CHA,L,37,10,21,0.476,3,10,0.3,2,2,1.0,1,4,5,4,1,0,2,3,25,7,1
22022,1630162,0022200262,"NOV 23, 2022",MIN @ IND,W,36,7,14,0.5,3,5,0.6,2,2,1.0,0,7,7,2,1,0,4,2,19,10,1
22022,1630162,0022200252,"NOV 21, 2022",MIN vs. MIA,W,39,9,21,0.429,4,12,0.333,0,1,0.0,1,6,7,4,4,1,4,3,22,0,1
22022,1630162,0022200237,"NOV 19, 2022",MIN @ PHI,W,36,7,21,0.333,2,10,0.2,9,9,1.0,0,5,5,5,1,1,5,2,25,2,1
22022,1630162,0022200212,"NOV 16, 2022",MIN @ ORL,W,39,12,20,0.6,7,13,0.538,4,7,0.571,0,8,8,6,2,1,1,1,35,29,1
22022,1630162,0022200193,"NOV 13, 2022",MIN @ CLE,W,31,5,13,0.385,0,3,0.0,0,0,0.0,0,7,7,1,0,0,4,5,10,-11,1
22022,1630162,0022200181,"NOV 11, 2022",MIN @ MEM,L,38,10,16,0.625,3,4,0.75,5,7,0.714,1,5,6,6,0,0,1,1,28,2,1
22022,1630162,0022200167,"NOV 09, 2022",MIN vs. PHX,L,35,4,12,0.333,0,4,0.0,3,6,0.5,0,3,3,6,2,0,3,5,11,-2,1
22022,1630162,0022200153,"NOV 07, 2022",MIN vs. NYK,L,37,5,14,0.357,1,7,0.143,5,6,0.833,1,8,9,1,1,0,3,1,16,-6,1
22022,1630162,0022200137,"NOV 05, 2022",MIN vs. HOU,W,33,7,13,0.538,2,5,0.4,3,3,1.0,0,2,2,3,2,0,4,2,19,20,1
22022,1630162,0022200129,"NOV 04, 2022",MIN vs. MIL,L,37,10,19,0.526,3,9,0.333,1,2,0.5,1,2,3,3,1,0,3,4,24,-16,1
22022,1630162,0022200106,"NOV 01, 2022",MIN @ PHX,L,40,8,21,0.381,5,10,0.5,3,5,0.6,0,6,6,1,3,1,3,5,24,-12,1
22022,1630162,0022200092,"OCT 30, 2022",MIN @ SAS,L,36,7,18,0.389,1,4,0.25,3,3,1.0,0,2,2,6,2,1,1,4,18,-3,1
22022,1630162,0022200076,"OCT 28, 2022",MIN vs. LAL,W,38,11,22,0.5,3,8,0.375,4,6,0.667,0,4,4,2,1,0,2,4,29,4,1
22022,1630162,0022200062,"OCT 26, 2022",MIN vs. SAS,W,38,12,21,0.571,7,12,0.583,3,4,0.75,0,3,3,9,2,0,5,3,34,16,1
22022,1630162,0022200050,"OCT 24, 2022",MIN vs. SAS,L,35,3,15,0.2,1,8,0.125,2,3,0.667,0,10,10,2,0,0,3,1,9,-14,1
22022,1630162,0022200041,"OCT 23, 2022",MIN @ OKC,W,34,13,19,0.684,3,7,0.429,1,3,0.333,2,9,11,3,1,0,4,4,30,22,1
22022,1630162,0022200025,"OCT 21, 2022",MIN vs. UTA,L,41,12,23,0.522,3,9,0.333,3,5,0.6,1,4,5,2,0,1,5,0,30,-6,1
22022,1630162,0022200010,"OCT 19, 2022",MIN vs. OKC,W,32,4,17,0.235,1,7,0.143,2,4,0.5,1,7,8,7,0,0,2,5,11,8,1
