SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,203078,0022200315,"NOV 30, 2022",WAS @ BKN,L,39,9,20,0.45,1,6,0.167,6,9,0.667,3,2,5,6,0,0,5,0,25,-2,1
22022,203078,0022200300,"NOV 28, 2022",WAS vs. MIN,W,34,9,14,0.643,1,4,0.25,3,3,1.0,0,1,1,5,2,0,3,3,22,20,1
22022,203078,0022200294,"NOV 27, 2022",WAS @ BOS,L,35,11,19,0.579,0,3,0.0,8,9,0.889,1,4,5,4,2,0,2,1,30,-28,1
22022,203078,0022200277,"NOV 25, 2022",WAS @ MIA,L,38,11,20,0.55,4,7,0.571,2,3,0.667,2,3,5,5,1,3,1,3,28,-4,1
22022,203078,0022200241,"NOV 20, 2022",WAS vs. CHA,W,41,11,21,0.524,3,7,0.429,1,2,0.5,0,4,4,5,5,0,5,4,26,4,1
22022,203078,0022200224,"NOV 18, 2022",WAS vs. MIA,W,49,9,18,0.5,5,9,0.556,4,4,1.0,0,2,2,8,1,0,7,2,27,10,1
22022,203078,0022200213,"NOV 16, 2022",WAS vs. OKC,L,37,9,19,0.474,2,4,0.5,5,5,1.0,2,4,6,6,1,1,1,1,25,10,1
22022,203078,0022200123,"NOV 04, 2022",WAS vs. BKN,L,30,8,18,0.444,2,6,0.333,2,2,1.0,0,3,3,3,2,1,0,1,20,-19,1
22022,203078,0022200108,"NOV 02, 2022",WAS @ PHI,W,37,11,17,0.647,1,2,0.5,6,7,0.857,0,2,2,5,0,0,1,2,29,6,1
22022,203078,0022200097,"OCT 31, 2022",WAS vs. PHI,L,38,7,18,0.389,2,6,0.333,4,4,1.0,0,5,5,6,0,1,4,3,20,0,1
22022,203078,0022200089,"OCT 30, 2022",WAS @ BOS,L,37,4,16,0.25,2,7,0.286,2,2,1.0,0,1,1,8,1,1,1,0,12,-13,1
22022,203078,0022200074,"OCT 28, 2022",WAS vs. IND,L,37,11,18,0.611,2,5,0.4,7,7,1.0,2,5,7,4,3,1,2,3,31,-10,1
22022,203078,0022200052,"OCT 25, 2022",WAS vs. DET,W,22,4,9,0.444,1,4,0.25,4,4,1.0,1,3,4,6,0,0,2,2,13,5,1
22022,203078,0022200039,"OCT 23, 2022",WAS @ CLE,L,42,11,16,0.688,0,1,0.0,5,7,0.714,1,3,4,5,2,0,6,3,27,-5,1
22022,203078,0022200019,"OCT 21, 2022",WAS vs. CHI,W,37,9,14,0.643,1,2,0.5,0,0,0.0,0,1,1,8,0,2,5,2,19,4,1
22022,203078,0022200004,"OCT 19, 2022",WAS @ IND,W,38,9,17,0.529,2,7,0.286,3,3,1.0,2,3,5,6,0,1,3,2,23,8,1
