id,prop_type,player_name,matchup_home_team,matchup_away_team,sports_book,name,price,points
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_points,Josh Hart,Atlanta Hawks,New York Knicks,betmgm,Under,-105,8.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_points,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,betmgm,Over,100,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_points,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,betmgm,Under,-130,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,draftkings,Over,-130,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,draftkings,Under,100,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,draftkings,Over,-105,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,draftkings,Under,-125,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,draftkings,Over,-115,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,draftkings,Under,-115,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,draftkings,Over,115,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,draftkings,Under,-145,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,draftkings,Over,100,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,draftkings,Under,-130,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,draftkings,Over,-110,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,draftkings,Under,-120,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,draftkings,Over,-155,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,draftkings,Under,125,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,draftkings,Over,-145,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,draftkings,Under,115,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,draftkings,Over,105,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,draftkings,Under,-135,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,draftkings,Over,105,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,draftkings,Under,-135,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,draftkings,Over,-105,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,draftkings,Under,-125,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,draftkings,Over,-160,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,draftkings,Under,130,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,betonlineag,Under,-135,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,betonlineag,Over,106,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,betonlineag,Under,-118,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,betonlineag,Over,-110,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,betonlineag,Under,-125,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,betonlineag,Over,-103,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,betonlineag,Under,-132,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,betonlineag,Over,102,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett Jr.,Atlanta Hawks,New York Knicks,betonlineag,Under,-115,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett Jr.,Atlanta Hawks,New York Knicks,betonlineag,Over,-112,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,betonlineag,Under,107,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,betonlineag,Over,-139,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,betonlineag,Over,-167,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,betonlineag,Under,127,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,betonlineag,Under,122,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,betonlineag,Over,-159,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,betonlineag,Under,-147,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,betonlineag,Over,113,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,betonlineag,Under,-133,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,betonlineag,Over,103,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,betonlineag,Under,-133,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,betonlineag,Over,103,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,williamhill_us,Over,-104,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,williamhill_us,Under,-131,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,williamhill_us,Over,-169,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,williamhill_us,Under,123,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,williamhill_us,Over,110,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,williamhill_us,Under,-151,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,williamhill_us,Over,-111,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,williamhill_us,Under,-123,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,williamhill_us,Over,-104,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,williamhill_us,Under,-131,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,williamhill_us,Over,-135,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,williamhill_us,Under,-101,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,williamhill_us,Over,104,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,williamhill_us,Under,-142,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,williamhill_us,Over,-121,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,williamhill_us,Under,-113,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,williamhill_us,Over,-163,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,williamhill_us,Under,118,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,williamhill_us,Over,-160,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,williamhill_us,Under,116,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,williamhill_us,Over,-103,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,williamhill_us,Under,-133,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,williamhill_us,Over,-108,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,williamhill_us,Under,-127,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,fanduel,Over,-106,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,fanduel,Under,-114,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,fanduel,Over,104,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,fanduel,Under,-128,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,fanduel,Over,-128,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,fanduel,Under,104,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,fanduel,Over,112,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,fanduel,Under,-138,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,fanduel,Over,108,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,fanduel,Under,-132,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,fanduel,Over,-112,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,fanduel,Under,-108,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,fanduel,Over,-154,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,fanduel,Under,126,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,fanduel,Over,100,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,fanduel,Under,-122,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,fanduel,Over,118,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,fanduel,Under,-144,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,betmgm,Over,-135,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Clint Capela,Atlanta Hawks,New York Knicks,betmgm,Under,100,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,betmgm,Over,-105,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,De'Andre Hunter,Atlanta Hawks,New York Knicks,betmgm,Under,-130,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,betmgm,Over,105,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Julius Randle,Atlanta Hawks,New York Knicks,betmgm,Under,-140,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,betmgm,Over,-115,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Dejounte Murray,Atlanta Hawks,New York Knicks,betmgm,Under,-120,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,betmgm,Over,-165,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Trae Young,Atlanta Hawks,New York Knicks,betmgm,Under,125,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,betmgm,Over,-105,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,RJ Barrett,Atlanta Hawks,New York Knicks,betmgm,Under,-130,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,betmgm,Over,-110,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jalen Brunson,Atlanta Hawks,New York Knicks,betmgm,Under,-120,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,betmgm,Over,-160,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Jericho Sims,Atlanta Hawks,New York Knicks,betmgm,Under,120,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,betmgm,Over,110,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Immanuel Quickley,Atlanta Hawks,New York Knicks,betmgm,Under,-150,3.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,betmgm,Over,105,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Quentin Grimes,Atlanta Hawks,New York Knicks,betmgm,Under,-140,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,betmgm,Over,-150,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Josh Hart,Atlanta Hawks,New York Knicks,betmgm,Under,110,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,betmgm,Over,-105,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_rebounds,Isaiah Hartenstein,Atlanta Hawks,New York Knicks,betmgm,Under,-130,6.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,draftkings,Over,-125,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,draftkings,Under,-105,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Immanuel Quickley,Atlanta Hawks,New York Knicks,draftkings,Over,100,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Immanuel Quickley,Atlanta Hawks,New York Knicks,draftkings,Under,-130,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,draftkings,Over,-135,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,draftkings,Under,105,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Josh Hart,Atlanta Hawks,New York Knicks,draftkings,Over,-110,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Josh Hart,Atlanta Hawks,New York Knicks,draftkings,Under,-120,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,draftkings,Over,105,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,draftkings,Under,-135,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett,Atlanta Hawks,New York Knicks,draftkings,Over,140,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett,Atlanta Hawks,New York Knicks,draftkings,Under,-175,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,draftkings,Over,-105,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,draftkings,Under,-125,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,De'Andre Hunter,Atlanta Hawks,New York Knicks,betonlineag,Under,-145,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,De'Andre Hunter,Atlanta Hawks,New York Knicks,betonlineag,Over,112,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,betonlineag,Under,-104,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,betonlineag,Over,-123,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,betonlineag,Under,109,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,betonlineag,Over,-141,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,betonlineag,Under,-137,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,betonlineag,Over,106,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,betonlineag,Under,-128,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,betonlineag,Over,-101,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett Jr.,Atlanta Hawks,New York Knicks,betonlineag,Under,-169,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett Jr.,Atlanta Hawks,New York Knicks,betonlineag,Over,130,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Immanuel Quickley,Atlanta Hawks,New York Knicks,betonlineag,Under,-130,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Immanuel Quickley,Atlanta Hawks,New York Knicks,betonlineag,Over,100,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Quentin Grimes,Atlanta Hawks,New York Knicks,betonlineag,Under,-233,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Quentin Grimes,Atlanta Hawks,New York Knicks,betonlineag,Over,174,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Josh Hart,Atlanta Hawks,New York Knicks,betonlineag,Under,-111,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Josh Hart,Atlanta Hawks,New York Knicks,betonlineag,Over,-116,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,williamhill_us,Over,-135,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,williamhill_us,Under,-101,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Quentin Grimes,Atlanta Hawks,New York Knicks,williamhill_us,Over,165,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Quentin Grimes,Atlanta Hawks,New York Knicks,williamhill_us,Under,-234,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,williamhill_us,Over,-129,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,williamhill_us,Under,-106,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett,Atlanta Hawks,New York Knicks,williamhill_us,Over,143,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett,Atlanta Hawks,New York Knicks,williamhill_us,Under,-199,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jericho Sims,Atlanta Hawks,New York Knicks,williamhill_us,Over,-137,0.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jericho Sims,Atlanta Hawks,New York Knicks,williamhill_us,Under,100,0.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,williamhill_us,Over,100,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,williamhill_us,Under,-137,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,williamhill_us,Over,-103,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,williamhill_us,Under,-133,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,De'Andre Hunter,Atlanta Hawks,New York Knicks,williamhill_us,Over,-104,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,De'Andre Hunter,Atlanta Hawks,New York Knicks,williamhill_us,Under,-131,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,fanduel,Over,112,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,fanduel,Under,-140,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,fanduel,Over,-115,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,fanduel,Under,-105,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,fanduel,Over,-140,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,fanduel,Under,114,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,fanduel,Over,104,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,fanduel,Under,-128,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Josh Hart,Atlanta Hawks,New York Knicks,fanduel,Over,-128,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Josh Hart,Atlanta Hawks,New York Knicks,fanduel,Under,104,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Clint Capela,Atlanta Hawks,New York Knicks,betmgm,Over,-210,0.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Clint Capela,Atlanta Hawks,New York Knicks,betmgm,Under,155,0.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,De'Andre Hunter,Atlanta Hawks,New York Knicks,betmgm,Over,-105,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,De'Andre Hunter,Atlanta Hawks,New York Knicks,betmgm,Under,-130,1.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,betmgm,Over,-105,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Julius Randle,Atlanta Hawks,New York Knicks,betmgm,Under,-125,4.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,betmgm,Over,-130,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Dejounte Murray,Atlanta Hawks,New York Knicks,betmgm,Under,-105,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,betmgm,Over,-105,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Trae Young,Atlanta Hawks,New York Knicks,betmgm,Under,-125,10.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett,Atlanta Hawks,New York Knicks,betmgm,Over,150,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,RJ Barrett,Atlanta Hawks,New York Knicks,betmgm,Under,-200,2.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,betmgm,Over,-140,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jalen Brunson,Atlanta Hawks,New York Knicks,betmgm,Under,105,5.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jericho Sims,Atlanta Hawks,New York Knicks,betmgm,Over,-140,0.5
d3dbcdaf4b123dac7c82fe0b22fea5d1,player_assists,Jericho Sims,Atlanta Hawks,New York Knicks,betmgm,Under,105,0.5
